gene_id	gene_label	case_mean	control_mean	log2_fold_change	p_value	adjusted_p_value	neg_log10_adjusted_p	classification
101060385	LINC01939 [101060385]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373359	LOC105373359 [105373359]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
7173	TPO [7173]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
23040	MYT1L [23040]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985838	LOC107985838 [107985838]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
730811	MYT1L-AS1 [730811]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373389	LOC105373389 [105373389]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985839	LOC107985839 [107985839]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373390	LOC105373390 [105373390]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
78989	COLEC11 [78989]	11.333333	11.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373393	LOC105373393 [105373393]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
728597	DCDC2C [728597]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100505964	LINC01304 [100505964]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373394	LOC105373394 [105373394]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373395	LOC105373395 [105373395]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373397	LOC105373397 [105373397]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985841	LOC107985841 [107985841]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
727982	LINC01249 [727982]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373398	LOC105373398 [105373398]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373399	LOC105373399 [105373399]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985842	LOC107985842 [107985842]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985843	LOC107985843 [107985843]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102723818	LINC01248 [102723818]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373400	LINC01810 [105373400]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102465693	MIR7158 [102465693]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
400940	LOC400940 [400940]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373401	LOC105373401 [105373401]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929390	LINC01247 [101929390]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373402	LOC105373402 [105373402]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985844	LINC01824 [107985844]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985845	LOC107985845 [107985845]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102800315	LINC01246 [102800315]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102800314	MIR7515HG [102800314]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102466235	MIR7515 [102466235]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
400941	LINC00487 [400941]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373404	LOC105373404 [105373404]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
104326052	NRIR [104326052]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985847	LOC107985847 [107985847]	1.000000	1.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373407	LOC105373407 [105373407]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929510	LOC101929510 [101929510]	1.000000	1.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985848	LOC107985848 [107985848]	0.333333	0.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929531	LINC01871 [101929531]	0.333333	0.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373408	LOC105373408 [105373408]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929861	LOC101929861 [101929861]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373409	LOC105373409 [105373409]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929551	LOC101929551 [101929551]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
339788	LINC00298 [339788]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
339789	LINC00299 [339789]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100506317	LOC100506317 [100506317]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929643	LOC101929643 [101929643]	6.333333	6.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373419	LOC105373419 [105373419]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100996549	LOC100996549 [100996549]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373421	LOC105373421 [105373421]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985852	LOC107985852 [107985852]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100422929	MIR4261 [100422929]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373424	LOC105373424 [105373424]	3.333333	3.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929733	LINC01954 [101929733]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
285150	FLJ33534 [285150]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
130813	C2orf50 [130813]	0.666667	0.666667	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100616469	MIR4429 [100616469]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100506405	LOC100506405 [100506405]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929752	LOC101929752 [101929752]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100422862	MIR548S [100422862]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100422996	MIR4262 [100422996]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100506457	MIR3681HG [100506457]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373433	LOC105373433 [105373433]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373432	LOC105373432 [105373432]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100500884	MIR3681 [100500884]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373431	LOC105373431 [105373431]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985853	LOC107985853 [107985853]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373484	LOC105373484 [105373484]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373437	LOC105373437 [105373437]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373485	LOC105373485 [105373485]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373438	LOC105373438 [105373438]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985854	LOC107985854 [107985854]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101926966	LINC01804 [101926966]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
103752554	MYCNUT [103752554]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
10408	MYCNOS [10408]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
4613	MYCN [4613]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
104797537	GACAT3 [104797537]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373443	LOC105373443 [105373443]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985855	LOC107985855 [107985855]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373444	LOC105373444 [105373444]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985806	LINC01866 [107985806]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373447	LOC105373447 [105373447]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373448	LOC105373448 [105373448]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
729475	RAD51AP2 [729475]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
343930	MSGN1 [343930]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
112267888	LOC112267888 [112267888]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373451	LOC105373451 [105373451]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
400945	LINC01376 [400945]	9.333333	9.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100616307	MIR4757 [100616307]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101928196	LOC101928196 [101928196]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373458	LOC105373458 [105373458]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373460	LINC01808 [105373460]	0.333333	0.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373461	LOC105373461 [105373461]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985807	LOC107985807 [107985807]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373465	LOC105373465 [105373465]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985856	LOC107985856 [107985856]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102724948	LOC102724948 [102724948]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105373466	LOC105373466 [105373466]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101928271	LINC02850 [101928271]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100129278	TDRD15 [100129278]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374317	LOC105374317 [105374317]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374318	LOC105374318 [105374318]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100507562	LOC100507562 [100507562]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107984020	LOC107984020 [107984020]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929230	LOC101929230 [101929230]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
645949	LINC01822 [645949]	0.333333	0.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374322	LINC01830 [105374322]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102723362	LINC01884 [102723362]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985857	LOC107985857 [107985857]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
101929251	LOC101929251 [101929251]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985792	LOC107985792 [107985792]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985859	LOC107985859 [107985859]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985858	LOC107985858 [107985858]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102723389	LOC102723389 [102723389]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374329	LOC105374329 [105374329]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374332	LOC105374332 [105374332]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
92749	DRC1 [92749]	1.000000	1.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
339778	FAM166C [339778]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
130106	CIB4 [130106]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
339779	PRR30 [339779]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
150921	TCF23 [150921]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374369	LOC105374369 [105374369]	2.000000	2.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374381	LOC105374381 [105374381]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374382	LOC105374382 [105374382]	0.333333	0.333333	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374383	LOC105374383 [105374383]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102723530	LOC102723530 [102723530]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374384	LOC105374384 [105374384]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374389	LOC105374389 [105374389]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
109616960	SNORA10B [109616960]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
102723594	LOC102723594 [102723594]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
92291	CAPN13 [92291]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374435	LOC105374435 [105374435]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985862	LOC107985862 [107985862]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374449	LINC01946 [105374449]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
693143	MIR558 [693143]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100616219	MIR4765 [100616219]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
285045	LINC00486 [285045]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374453	LOC105374453 [105374453]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100616136	MIR4430 [100616136]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374455	LOC105374455 [105374455]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985864	LOC107985864 [107985864]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
104355287	LINC01317 [104355287]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
151325	MYADML [151325]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374456	LOC105374456 [105374456]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
106144585	LINC01318 [106144585]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374457	LOC105374457 [105374457]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374459	LOC105374459 [105374459]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
104355288	LINC01320 [104355288]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985865	LOC107985865 [107985865]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374458	LOC105374458 [105374458]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374461	LOC105374461 [105374461]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985808	LOC107985808 [107985808]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100616475	MIR548AD [100616475]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985866	LOC107985866 [107985866]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
107985868	LOC107985868 [107985868]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374465	LOC105374465 [105374465]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374467	LOC105374467 [105374467]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374468	LOC105374468 [105374468]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
100996902	LINC01883 [100996902]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374470	LOC105374470 [105374470]	3.000000	3.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
375196	LOC375196 [375196]	6.000000	6.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
112268436	LOC112268436 [112268436]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374473	LOC105374473 [105374473]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
105374497	LOC105374497 [105374497]	0.000000	0.000000	0.000000	1.000000e+00	1.000000e+00	-0.000000	Not significant
